0,1,2,3,Normal
1,33,10,8270,0,4358,Normal
0,52,6,5816,0,6798,Normal
0,89,14,8994,0,11965,Normal
0,114,16,8305,0,15674,Normal
0,54,13,11013,0,7260,Normal
1,43,51,12834,0,8947,Normal
0,49,17,6053,0,7581,Normal
1,106,22,10011,0,14941,Normal
0,36,9,5861,0,4335,Normal
0,263,92,27986,0,38164,Normal
0,29,13,3878,0,4922,Normal
0,42,9,5625,0,5235,Normal
0,38,13,8496,0,5342,Normal
1,41,20,7282,0,7124,Normal
0,68,37,7471,0,11011,Normal
1,53,14,4860,0,7756,Normal
0,55,18,9953,0,8587,Normal
2,101,14,44911,0,12281,Normal
1,36,9,3687,0,5302,Normal
1,179,36,22120,0,24298,Normal
0,135,10,22184,0,16805,Normal
1,169,16,10311,0,22380,Normal
0,91,19,7796,0,13000,Normal
0,66,8,28922,0,8767,Normal
1,191,34,18022,0,24524,Normal
0,70,50,14589,0,11944,Normal
0,60,50,15456,0,11749,Normal
0,72,21,41551,0,8569,Normal
2,107,10,6107,0,14302,Normal
1,47,11,8658,0,6023,Normal
0,25,12,22687,0,2969,Normal
0,25,42,12974,0,5831,Normal
1,39,19,6916,0,6609,Normal
0,54,45,11973,0,9651,Normal
1,151,12,13162,0,20039,Normal
1,30,10,7248,0,4737,Normal
1,18,14,4738,0,3457,Normal
0,20,8,13521,0,2616,Normal
1,19,8,3829,0,3118,Normal
0,15,14,6078,0,3009,Normal
1,12,48,9820,0,5247,Normal
0,31,70,16679,0,7784,Normal
0,28,83,20145,0,8281,Normal
1,13,13,4002,0,3164,Normal
0,26,33,5941,0,4919,Normal
0,24,9,6727,0,3114,Normal
0,29,11,4313,0,5468,Normal
0,29,24,4044,0,5055,Normal
0,15,18,6586,0,2797,Normal
0,15,20,6963,0,3737,Normal
0,13,17,4206,0,2831,Normal
1,15,12,2997,0,2985,Normal
0,23,11,6907,0,2791,Normal
1,24,39,8570,0,5878,Normal
0,15,14,2241,0,2824,Normal
2,26,6,16580,0,3811,Normal
0,37,11,17448,0,5060,Normal
0,7,3,774,0,1168,Normal
1,7,39,10987,0,4114,Normal
0,52,38,25495,0,8504,Normal
0,16,47,6337,0,4794,Normal
0,14,2,1130,0,1634,Normal
1,65,23,33428,0,7985,Normal
1,39,15,9261,0,4624,Normal
0,14,35,8242,0,5453,Normal
0,38,7,7843,0,4830,Normal
0,17,11,4672,0,2943,Normal
3,26,15,3672,0,4468,Normal
0,21,37,12993,0,5143,Normal
0,26,17,7268,0,4171,Normal
3,27,11,6704,0,3963,Normal
0,24,15,7297,0,3209,Normal
0,34,10,8202,0,4769,Normal
0,4,46,5229,0,3938,Normal
0,9,75,10808,0,6534,Normal
0,43,182,32329,0,16383,Normal
0,19,32,5410,0,4947,Normal
0,108,14,72925,0,13829,Normal
0,22,2,7006,0,2505,Normal
0,22,4,3653,0,2330,Normal
0,32,12,7941,0,4390,Normal
1,22,24,8105,0,5475,Normal
0,15,41,6008,0,4596,Normal
0,30,12,4332,0,4554,Normal
0,25,147,21186,0,16253,Normal
3,24,23,7274,0,5524,Normal
0,10,9,1165,0,1910,Normal
0,36,14,3073,0,4640,Normal
0,22,25,7864,0,4261,Normal
1,20,40,7471,0,5308,Normal
0,16,11,4621,0,3147,Normal
1,9,19,13076,0,2853,Normal
0,10,13,2951,0,2394,Normal
0,14,21,2498,0,3540,Normal
0,28,16,20568,0,3875,Normal
0,38,21,38370,0,5050,Normal
0,16,38,11763,0,4137,Normal
2,21,9,6960,0,3185,Normal
0,31,25,5868,0,6413,Normal
0,374,20,26187,0,48749,Normal
0,37,19,6414,0,5551,Normal
0,40,8,5329,0,5075,Normal
0,11,17,3341,0,3309,Normal
0,56,6,7011,0,7380,Normal
0,67,47,22515,0,11999,Normal
0,131,22,24236,0,18322,Normal
0,62,36,11219,0,11749,Normal
1,38,13,21137,0,5585,Normal
1,87,74,15065,0,15085,Normal
0,98,18,13314,0,12587,Normal
0,128,11,14484,0,16184,Normal
0,139,31,11863,0,19264,Normal
0,140,10,18674,0,17677,Normal
1,206,26,24273,0,25846,Normal
0,275,24,65008,0,35676,Normal
0,160,30,18637,0,21402,Normal
1,134,32,9085,0,18987,Normal
0,106,11,16588,0,12919,Normal
0,66,14,15043,0,8331,Normal
1,202,13,14404,0,26370,Normal
0,83,4,8352,0,9646,Normal
0,38,22,5892,0,6055,Normal
1,44,11,11139,0,6651,Normal
0,50,22,6334,0,7939,Normal
0,143,48,16378,0,20875,Normal
0,329,20,134362,0,40646,Normal
0,100,24,20923,0,14787,Normal
0,288,19,95848,0,32336,Normal
0,254,21,15743,0,33384,Normal
1,33,13,10605,0,4835,Normal
0,106,10,21414,0,13860,Normal
0,67,41,10689,0,9779,Normal
1,132,11,12516,0,17186,Normal
0,14,3,900,0,1898,Normal
1,109,20,25224,0,14642,Normal
0,218,8,10491,0,28240,Normal
1,311,12,18460,0,39501,Normal
0,113,56,27777,0,17621,Normal
2,21,40,6867,0,5536,Normal
0,102,14,13069,0,13776,Normal
1,85,40,8733,0,13292,Normal
0,24,5,6113,0,3627,Normal
0,32,18,3532,0,5357,Normal
0,43,19,9039,0,7333,Normal
2,12,12,14025,0,2422,Normal
1,84,18,5869,0,12487,Normal
0,34,13,8188,0,4891,Normal
0,137,17,9096,0,18421,Normal
1,90,32,8060,0,13411,Normal
2,46,18,9624,0,7521,Normal
0,62,19,5155,0,9998,Normal
0,32,19,9122,0,5551,Normal
0,37,37,6091,0,6978,Normal
0,42,10,3463,0,6121,Normal
1,352,21,21350,0,44888,Normal
0,321,16,32046,0,39918,Normal
0,90,16,10531,0,12146,Normal
1,293,6,94720,0,36085,Normal
0,227,23,69772,0,26180,Normal
0,296,12,117344,0,32150,Normal
0,60,33,7484,0,9791,Normal
0,149,11,18860,0,18662,Normal
0,314,44,45339,0,40713,Normal
0,64,18,7633,0,9363,Normal
1,49,8,4136,0,6843,Normal
1,559,36,53270,0,72102,Normal
2,80,15,22815,0,11400,Normal
0,99,40,12823,0,15646,Normal
1,178,82,16803,0,29691,Normal
0,106,45,13078,0,16476,Normal
0,27,24,10138,0,5207,Normal
0,14,18,4263,0,3024,Normal
0,89,60,17577,0,16072,Normal
0,66,6,7126,0,7781,Normal
2,191,71,78335,0,22586,Normal
0,171,26,19886,0,20802,Normal
2,56,8,25108,0,8149,Normal
2,20,11,2998,0,3787,Normal
0,89,6,13760,0,8577,Normal
0,44,15,25120,0,4241,Normal
0,113,36,9749,0,16381,Normal
1,59,10,4784,0,8088,Normal
1,88,14,25478,0,11178,Normal
0,103,13,11302,0,12087,Normal
0,12,10,3954,0,2280,Normal
0,20,20,3857,0,4017,Normal
1,32,9,7774,0,3260,Normal
1,272,22,15835,0,35956,Normal
0,117,29,23137,0,15145,Normal
0,23,17,3539,0,3980,Normal
0,124,19,26778,0,13479,Normal
0,456,7,352891,0,40503,Normal
0,178,16,12615,0,23349,Normal
0,159,17,12403,0,20450,Normal
1,392,28,20591,0,50162,Normal
1,84,20,9281,0,11866,Normal
0,13,17,3890,0,3262,Normal
1,31,13,2506,0,5073,Normal
0,39,22,23607,0,7388,Normal
1,54,18,7635,0,7837,Normal
0,81,10,8513,0,10767,Normal
0,232,37,36434,0,31115,Normal
1,50,14,7620,0,7710,Normal
0,35,29,7479,0,6924,Normal
0,41,41,6480,0,8305,Normal
0,109,21,51938,0,10156,Normal
2,45,10,4876,0,6286,Normal
0,110,20,39122,0,13747,Normal
1,49,36,18949,0,8432,Normal
0,35,13,3973,0,5505,Normal
0,121,15,21803,0,15668,Normal
0,45,32,7747,0,7938,Normal
0,120,10,10996,0,15622,Normal
0,60,22,6931,0,9059,Normal
0,10,15,3323,0,2662,Normal
0,28,14,4498,0,3648,Normal
1,14,51,7092,0,5694,Normal
0,22,34,6986,0,5528,Normal
0,57,50,17660,0,10822,Normal
0,22,31,8406,0,5755,Normal
0,13,23,3148,0,3596,Normal
0,46,16,12491,0,5648,Normal
0,62,123,44899,0,16655,Normal
0,26,169,32955,0,18669,Normal
0,28,33,5753,0,7576,Normal
0,88,21,99472,0,7431,Normal
0,18,11,5466,0,2880,Normal
0,17,22,4759,0,3787,Normal
0,16,47,10284,0,5246,Normal
0,42,8,25003,0,4496,Normal
0,16,15,4503,0,2995,Normal
0,32,13,9354,0,4103,Normal
3,21,44,8117,0,6054,Normal
1,17,10,8918,0,2623,Normal
0,30,9,23851,0,4417,Normal
0,85,16,13263,0,11904,Normal
0,204,34,137811,0,21793,Normal
0,21,14,5927,0,3673,Normal
1,27,37,21606,0,5649,Normal
1,28,15,5022,0,3819,Normal
1,149,81,22970,0,18072,Normal
1,42,22,18413,0,6700,Normal
0,77,52,42497,0,9785,Normal
0,47,67,21694,0,10479,Normal
0,123,135,26807,0,22499,Normal
0,49,29,10589,0,6828,Normal
2,145,16,25397,0,18292,Normal
0,29,21,7819,0,5479,Normal
0,7,17,6433,0,2652,Normal
0,17,4,2134,0,2147,Normal
0,18,5,2143,0,2239,Normal
1,12,44,8326,0,4558,Normal
2,35,15,4212,0,4960,Normal
0,23,28,7886,0,5079,Normal
1,59,13,32297,0,6462,Normal
1,29,20,5428,0,4195,Normal
0,16,9,5378,0,2367,Normal
1,18,14,3180,0,3312,Normal
0,30,41,8596,0,5705,Normal
0,51,6,4135,0,4552,Normal
2,20,21,3982,0,3812,Normal
0,16,8,1746,0,2718,Normal
0,21,14,5541,0,3678,Normal
0,26,20,12049,0,3906,Normal
0,26,8,5470,0,3915,Normal
0,17,26,5643,0,3847,Normal
2,7,19,3492,0,2999,Normal
0,9,22,5876,0,3225,Normal
0,17,8,6047,0,2647,Normal
2,8,16,2665,0,2455,Normal
1,31,14,25896,0,4891,Normal
2,17,13,2558,0,3815,Normal
0,34,5,5545,0,3435,Normal
1,38,18,24074,0,6505,Normal
0,38,33,5749,0,5337,Normal
1,16,11,5794,0,2150,Normal
0,26,5,4445,0,2464,Normal
0,34,17,5670,0,4864,Normal
1,27,19,3251,0,4825,Normal
0,29,23,4541,0,4982,Normal
0,18,10,2844,0,3041,Normal
1,12,50,9106,0,5033,Normal
0,6,10,3446,0,1428,Normal
0,9,1,530,0,899,Normal
1,12,9,3859,0,1906,Normal
0,36,18,21084,0,5417,Normal
0,36,35,15975,0,6008,Normal
0,24,49,9866,0,6329,Normal
0,25,28,4956,0,4307,Normal
0,41,20,8586,0,6340,Normal
1,33,38,13336,0,6846,Normal
1,18,43,5033,0,5474,Normal
2,23,15,9335,0,3997,Normal
0,30,20,3866,0,4569,Normal
0,77,47,29903,0,12329,Normal
1,24,55,14330,0,7705,Normal
0,30,23,6919,0,5549,Normal
0,25,33,9117,0,5333,Normal
0,8,23,8721,0,3513,Normal
0,7,36,6666,0,5051,Normal
0,36,28,10909,0,6398,Normal
1,63,9,10321,0,8873,Normal
0,15,30,4190,0,4334,Normal
1,33,19,9682,0,5743,Normal
0,77,15,11229,0,10744,Normal
1,144,12,115723,0,12420,Normal
0,21,35,6315,0,5114,Normal
0,12,25,3479,0,4389,Normal
1,146,37,37737,0,20752,Normal
0,29,9,3281,0,4225,Normal
0,67,17,7154,0,8869,Normal
1,40,15,4685,0,6198,Normal
0,190,31,19341,0,25359,Normal
1,113,85,14826,0,19505,Normal
0,58,30,16125,0,7764,Normal
0,47,14,20046,0,6044,Normal
0,77,7,35637,0,8045,Normal
1,97,15,25465,0,13639,Normal
1,85,14,19837,0,9282,Normal
0,122,10,9451,0,15882,Normal
0,120,42,13437,0,13628,Normal
0,49,22,6370,0,8548,Normal
0,71,19,8360,0,10735,Normal
0,20,26,7445,0,4662,Normal
0,98,19,12114,0,13963,Normal
0,86,14,7113,0,12017,Normal
0,33,10,14445,0,4249,Normal
0,60,8,13170,0,7040,Normal
1,20,37,5475,0,5031,Normal
0,46,8,5623,0,6330,Normal
0,497,10,454927,0,41068,Normal
0,25,6,2890,0,2597,Normal
0,45,15,4814,0,6270,Normal
0,159,15,17369,0,19918,Normal
0,108,11,10987,0,13719,Normal
1,123,12,9325,0,16107,Normal
0,31,5,7927,0,3370,Normal
1,175,19,13045,0,23770,Normal
0,30,191,31994,0,16782,Normal
0,64,93,17128,0,13389,Normal
0,31,11,5133,0,4919,Normal
0,28,14,2228,0,4825,Normal
0,100,25,7241,0,14545,Normal
0,87,17,29406,0,12205,Normal
0,94,13,5888,0,12541,Normal
0,49,43,7803,0,9380,Normal
0,51,19,7187,0,8439,Normal
0,43,21,5664,0,7619,Normal
0,42,11,3352,0,5644,Normal
0,121,17,25697,0,16438,Normal
0,46,16,19659,0,6188,Normal
0,86,16,9487,0,11703,Normal
0,54,19,8997,0,8445,Normal
0,30,44,6748,0,6649,Normal
0,70,21,6975,0,10522,Normal
1,66,25,8762,0,10828,Normal
1,145,48,16183,0,22005,Normal
1,43,15,5797,0,7201,Normal
1,42,52,9073,0,9072,Normal
1,421,8,25958,0,53288,Normal
1,85,21,7387,0,13263,Normal
0,181,32,116146,0,21108,Normal
0,48,23,15003,0,7060,Normal
1,27,41,6373,0,6632,Normal
1,114,19,6495,0,16231,Normal
1,90,12,7171,0,11722,Normal
1,27,15,6956,0,4708,Normal
0,33,17,3503,0,5913,Normal
0,33,15,13222,0,5049,Normal
0,37,27,6525,0,6476,Normal
0,43,39,9953,0,7865,Normal
0,32,10,5776,0,4064,Normal
1,124,21,14768,0,17139,Normal
1,135,34,13788,0,19086,Normal
3,30,11,17109,0,4787,Normal
0,51,22,11361,0,7109,Normal
1,45,20,31941,0,7026,Normal
0,76,14,15981,0,10640,Normal
0,84,22,9419,0,12390,Normal
0,177,39,36530,0,25494,Normal
0,182,17,34408,0,23258,Normal
1,105,45,21853,1,14607,Normal
0,202,5,16825,0,23306,Normal
0,209,20,16352,0,25326,Normal
1,41,23,5145,0,6851,Normal
0,316,10,17200,0,39123,Normal
0,215,35,23352,0,27950,Normal
0,350,11,28295,0,43037,Normal
1,175,76,26534,0,20853,Normal
0,77,37,11165,0,12345,Normal
0,129,97,39478,0,17815,Normal
0,160,63,15707,0,22723,Normal
0,85,88,34387,0,14791,Normal
2,185,21,69218,0,22120,Normal
1,138,24,12640,0,19053,Normal
0,103,41,17513,0,16105,Normal
0,55,5,2812,0,7084,Normal
1,79,24,14808,0,12115,Normal
0,100,15,6454,0,13770,Normal
0,47,11,17196,0,6289,Normal
0,163,17,20592,0,20622,Normal
0,38,22,7199,0,6394,Normal
0,27,49,9146,0,6836,Normal
3,8,12,3221,0,2206,Normal
1,24,14,6709,0,4276,Normal
0,25,36,7115,0,5443,Normal
1,17,19,5656,0,3672,Normal
0,88,18,6961,0,12276,Normal
1,95,10,105940,0,12126,Normal
0,27,19,9787,0,4729,Normal
2,46,20,9253,0,7359,Normal
0,32,27,4259,0,6123,Normal
2,51,25,7970,0,5697,Normal
0,74,37,14909,0,8751,Normal
0,76,8,26659,0,9673,Normal
0,22,18,7463,0,4176,Normal
1,37,11,9329,0,5566,Normal
1,78,24,10245,0,11315,Normal
0,129,13,13673,0,17278,Normal
0,126,15,13377,0,17361,Normal
0,19,46,7955,0,5258,Normal
0,29,30,9246,0,5703,Normal
3,125,23,17384,0,17057,Normal
1,183,10,15160,0,23107,Normal
0,40,33,9935,0,6851,Normal
0,171,19,136980,0,16372,Normal
2,140,24,9600,0,19543,Normal
0,27,38,9735,0,5172,Normal
1,56,13,4703,0,6023,Normal
0,14,34,5183,0,4875,Normal
0,15,9,7563,0,2395,Normal
0,27,21,16134,0,4107,Normal
0,18,11,8990,0,3316,Normal
0,39,33,6271,0,6097,Normal
0,8,14,2170,0,2186,Normal
0,24,15,8366,0,3769,Normal
0,12,16,3417,0,2784,Normal
1,17,23,7057,0,4291,Normal
1,8,25,4793,0,3751,Normal
1,17,18,9586,0,3637,Normal
0,41,27,7669,0,6778,Normal
0,25,34,5232,0,5307,Normal
0,33,12,8713,0,4719,Normal
0,20,11,3503,0,3299,Normal
2,114,18,161819,0,8684,Normal
0,65,18,54735,0,7123,Normal
1,25,12,7486,0,3642,Normal
0,36,6,6947,0,4073,Normal
0,41,29,10864,0,6505,Normal
0,42,11,26245,0,6357,Normal
1,23,9,7135,0,3564,Normal
1,20,42,8116,0,6643,Normal
3,19,65,11490,0,7513,Normal
0,19,45,10707,0,5182,Normal
1,40,16,35614,0,5002,Normal
0,21,60,15164,0,7455,Normal
1,12,47,7627,0,5918,Normal
0,12,58,10945,0,6404,Normal
0,8,39,6527,0,4083,Normal
1,21,12,5564,0,2662,Normal
0,26,11,14370,0,3382,Normal
0,26,13,8433,0,3910,Normal
0,27,12,6192,0,4296,Normal
0,50,23,25683,0,6641,Normal
0,19,15,6830,0,3333,Normal
0,26,10,9345,0,3870,Normal
0,43,22,6650,0,5129,Normal
0,28,16,11122,0,3791,Normal
0,19,8,3595,0,2689,Normal
1,20,16,5232,0,3982,Normal
0,24,33,9240,0,6287,Normal
0,32,19,18514,0,6690,Normal
0,21,18,5101,0,4480,Normal
0,18,22,7143,0,4665,Normal
0,13,2,4128,0,1567,Normal
0,16,43,9301,0,4984,Normal
1,105,11,118753,0,8207,Normal
2,10,23,5669,0,3990,Normal
0,13,14,1900,0,3018,Normal
1,11,9,1275,0,1947,Normal
2,20,13,13845,0,2938,Normal
1,17,13,13666,0,3041,Normal
0,22,31,5590,0,4934,Normal
1,16,32,8933,0,5274,Normal
0,39,16,7621,0,5934,Normal
0,56,19,37760,0,7226,Normal
1,11,27,4624,0,3842,Normal
1,44,8,13850,0,3861,Normal
1,81,41,9672,0,9083,Normal
0,11,41,9525,0,4260,Normal
1,7,13,6595,0,2050,Normal
0,12,11,3058,0,2079,Normal
0,17,20,3335,0,3694,Normal
0,13,10,2411,0,2187,Normal
0,13,43,10197,0,5211,Normal
0,27,12,16166,0,3954,Normal
1,9,11,3190,0,1783,Normal
0,36,2,14443,0,3851,Normal
0,27,5,4564,0,3054,Normal
1,37,21,21765,0,5760,Normal
1,84,56,19424,0,14044,Normal
1,18,60,9489,0,6825,Normal
0,59,22,15198,0,8832,Normal
0,35,43,10199,0,8078,Normal
0,13,14,1915,0,2801,Normal
0,659,26,58481,0,84952,Normal
0,58,16,13934,0,8346,Normal
0,54,67,13194,0,8753,Normal
2,112,22,33547,0,14107,Normal
0,165,27,14048,0,21796,Normal
0,351,9,21712,0,44488,Normal
1,122,46,13963,0,17757,Normal
0,438,21,47788,0,52593,Normal
0,82,17,10208,0,10385,Normal
0,191,20,18978,0,24517,Normal
0,227,8,20721,0,27889,Normal
1,109,18,35472,0,12969,Normal
0,51,41,14922,0,8961,Normal
0,122,34,12626,0,18067,Normal
1,128,91,23888,0,24138,Normal
0,67,41,43405,0,9508,Normal
1,73,29,27367,0,11103,Normal
1,50,56,9992,0,7940,Normal
0,123,41,11588,0,18024,Normal
0,111,14,14242,0,13364,Normal
1,62,23,9552,0,8888,Normal
0,29,17,3638,0,5215,Normal
1,46,35,16386,0,8251,Normal
1,209,12,10830,0,26910,Normal
0,47,16,4472,0,6304,Normal
0,32,25,15003,0,4291,Normal
0,11,33,4107,0,3292,Normal
0,78,20,10324,0,8625,Normal
1,117,26,12307,0,15178,Normal
0,105,29,54462,0,11435,Normal
0,25,32,5996,0,5723,Normal
2,30,14,4904,0,5039,Normal
0,80,11,8199,0,10575,Normal
0,90,9,5501,0,11930,Normal
0,25,47,12256,0,5454,Normal
1,54,33,34331,0,9086,Normal
0,69,44,12603,0,9625,Normal
0,115,60,12375,0,19242,Normal
0,32,93,14992,0,9737,Normal
0,52,24,9386,0,6925,Normal
0,26,49,6467,0,5946,Normal
0,71,26,8485,0,10314,Normal
0,44,28,6558,0,6568,Normal
1,54,11,7011,0,7918,Normal
0,55,5,4943,0,6605,Normal
0,61,11,7628,0,8674,Normal
1,39,11,9017,0,5453,Normal
1,88,9,8240,0,11529,Normal
0,23,75,13971,0,7998,Normal
0,36,9,6695,0,4674,Normal
0,218,105,29446,0,33850,Normal
0,23,22,5577,0,4992,Normal
1,49,22,8536,0,5625,Normal
1,39,29,6761,0,6307,Normal
0,75,30,39520,0,11199,Normal
0,65,23,5204,0,9734,Normal
0,42,42,18695,0,7886,Normal
0,60,20,5704,0,8266,Normal
0,143,40,11578,0,20675,Normal
0,93,34,22264,0,13217,Normal
0,28,42,8784,0,6572,Normal
1,28,35,18349,0,5494,Normal
1,14,67,7955,0,7200,Normal
1,29,15,3666,0,3542,Normal
0,88,37,11000,0,14501,Normal
0,36,10,3302,0,5273,Normal
0,58,14,6244,0,8238,Normal
0,73,44,14500,0,11920,Normal
0,38,6,2408,0,4047,Normal
0,28,13,2286,0,4680,Normal
2,24,20,8145,0,4357,Normal
0,60,20,5593,0,8116,Normal
0,31,43,10475,0,6940,Normal
0,145,21,14656,0,19210,Normal
0,115,74,14313,0,16442,Normal
0,28,12,4424,0,3025,Normal
0,133,5,36463,0,10787,Normal
0,39,107,15045,0,10968,Normal
0,61,32,6688,0,10068,Normal
0,37,27,18874,0,5735,Normal
0,17,14,4100,0,3449,Normal
0,28,80,16738,0,7931,Normal
0,95,31,40884,0,11781,Normal
2,61,24,6157,0,9628,Normal
0,66,11,7679,0,7762,Normal
1,141,93,23127,0,22616,Normal
0,30,56,8676,0,7961,Normal
1,107,47,33020,0,17433,Normal
0,49,27,9246,0,7422,Normal
0,22,8,10644,0,2326,Normal
0,8,1,2569,0,737,Normal
1,170,10,9272,0,22005,Normal
0,145,22,13025,0,19705,Normal
0,227,45,206999,0,21198,Normal
1,175,14,11808,0,22976,Normal
1,219,25,26158,0,28405,Normal
2,189,20,17147,0,24947,Normal
0,431,14,25265,0,54778,Normal
1,27,22,4376,0,5072,Normal
0,8,42,6118,0,4421,Normal
0,117,12,17661,0,12654,Normal
1,43,12,3500,0,6372,Normal
0,20,7,1756,0,3026,Normal
1,47,44,10290,0,9208,Normal
0,46,10,37742,0,5300,Normal
0,98,12,11840,0,13232,Normal
0,7,14,5951,0,2266,Normal
0,18,19,6805,0,3904,Normal
1,68,10,7205,0,8788,Normal
0,41,27,12744,0,6546,Normal
0,35,38,7921,0,7163,Normal
2,73,40,29031,0,9725,Normal
0,39,15,10005,0,5174,Normal
0,9,18,2146,0,2532,Normal
0,56,17,8259,0,8198,Normal
0,147,160,29039,0,28670,Normal
0,21,17,3303,0,3801,Normal
0,56,21,20097,0,6785,Normal
0,84,20,10610,0,11728,Normal
0,187,9,20600,0,23130,Normal
1,33,4,2177,0,4163,Normal
0,9,30,3374,0,2886,Normal
0,122,47,22396,0,16953,Normal
1,197,22,19916,0,22406,Normal
0,28,15,11639,0,3696,Normal
1,131,18,80450,0,13805,Normal
0,116,36,42293,0,16554,Normal
0,119,18,11030,0,13745,Normal
1,26,15,5801,0,4525,Normal
0,40,14,15342,0,5276,Normal
0,23,30,12321,0,4754,Normal
0,61,10,17897,0,5903,Normal
1,17,4,2653,0,1824,Normal
0,26,38,5153,0,6297,Normal
0,16,31,5031,0,4629,Normal
0,12,38,5298,0,4385,Normal
0,29,12,10076,0,3721,Normal
1,22,28,7361,0,5644,Normal
0,19,20,6800,0,3538,Normal
1,64,24,5862,0,9370,Normal
0,39,50,11780,0,7883,Normal
0,29,13,8689,0,3809,Normal
0,38,12,8577,0,4588,Normal
0,37,14,5986,0,4228,Normal
0,22,54,11790,0,6114,Normal
1,12,16,9526,0,2882,Normal
0,18,28,7257,0,4005,Botnet
0,8,97,14724,0,7421,Normal
0,34,59,13350,0,7022,Normal
0,22,34,8883,0,4944,Normal
1,14,17,3371,0,3468,Normal
0,53,16,46039,0,6207,Normal
0,26,38,7621,0,5741,Normal
1,25,8,8405,0,3001,Normal
0,20,8,2247,0,3023,Normal
0,16,9,3690,0,2666,Normal
0,20,9,5521,0,2730,Normal
0,15,15,10099,0,2842,Normal
0,30,7,20556,0,4246,Normal
0,5,15,1462,0,2353,Normal
0,13,18,6103,0,3216,Normal
0,18,36,7195,0,4456,Normal
0,53,16,7432,0,5534,Normal
0,47,13,25669,0,4848,Normal
0,41,10,11741,0,4375,Normal
0,102,7,67559,0,9266,Normal
3,19,20,8216,0,3958,Normal
0,43,35,15858,0,7007,Normal
1,23,18,11167,0,3751,Normal
0,24,22,7180,0,4644,Normal
1,19,36,5152,0,4549,Normal
0,20,8,9055,0,2755,Normal
0,28,13,4222,0,3998,Normal
0,30,22,4664,0,5005,Normal
0,32,12,18687,0,3636,Normal
2,17,12,3171,0,3477,Normal
1,11,7,2357,0,2249,Normal
0,14,46,5622,0,4666,Normal
1,43,13,11634,0,4603,Normal
2,19,10,6509,0,3381,Normal
0,19,91,15556,0,7761,Normal
0,29,30,5678,0,6378,Normal
1,25,12,4992,0,4205,Normal
1,30,10,3344,0,3562,Normal
1,18,3,1498,0,2218,Normal
0,33,14,3154,0,4234,Normal
2,31,13,2907,0,4158,Normal
0,15,32,4977,0,3872,Normal
1,34,9,14870,0,3910,Normal
0,26,14,6135,0,3745,Normal
0,26,13,9347,0,2992,Normal
0,21,13,8119,0,3313,Normal
0,28,4,23098,0,3248,Normal
0,27,27,21458,0,6047,Normal
0,18,20,4491,0,3572,Normal
1,66,17,21741,0,6817,Normal
1,8,9,4608,0,2147,Normal
0,18,4,1985,0,2020,Normal
0,10,16,1989,0,2514,Normal
0,20,12,12407,0,3094,Normal
0,24,50,7212,0,6587,Normal
0,10,10,2896,0,2569,Normal
1,25,14,11874,0,3967,Normal
0,5,12,1547,0,1769,Normal
0,43,9,18580,0,5153,Normal
0,138,22,11981,0,18442,Normal
1,98,31,24598,0,12396,Normal
2,228,30,22603,0,29836,Normal
1,242,18,24451,0,30924,Normal
0,224,35,22684,0,29347,Normal
0,60,46,10585,0,9592,Normal
0,70,45,25745,0,9728,Normal
0,83,37,8658,0,12998,Normal
1,30,14,3515,0,5276,Normal
0,181,0,20679,0,21599,Normal
1,102,13,6957,0,14121,Normal
0,68,5,8563,0,8726,Normal
1,27,32,10062,0,6007,Normal
0,6,0,293,0,658,Normal
0,67,16,7754,0,8977,Normal
0,36,10,7622,0,3802,Normal
1,45,21,5438,0,7815,Normal
3,38,16,6914,0,6450,Normal
0,80,12,32250,0,10348,Normal
0,163,8,11909,0,21000,Normal
0,96,14,15188,0,12029,Normal
0,147,10,16627,0,14702,Normal
1,163,14,10787,0,21708,Normal
1,135,42,26066,0,19803,Normal
0,46,11,3685,0,6440,Normal
0,221,15,12111,0,29004,Normal
0,5,9,1254,0,1269,Normal
0,6,14,5207,0,2158,Normal
0,290,11,235978,0,25602,Normal
1,17,20,9448,0,3848,Normal
0,14,36,3653,0,4598,Normal
0,113,8,9799,0,14589,Normal
0,70,12,23678,0,8985,Normal
0,91,16,7424,0,12381,Normal
0,131,23,8854,0,17810,Normal
0,59,14,5035,0,8456,Normal
0,53,16,25158,0,6733,Normal
0,62,38,24178,0,9365,Normal
0,88,36,10317,0,13239,Normal
0,17,17,11098,0,3440,Normal
1,38,40,9541,0,8131,Normal
0,87,27,25037,0,11319,Normal
1,35,15,5880,0,5543,Normal
0,95,16,5900,0,13622,Normal
0,107,32,9519,0,15445,Normal
0,39,13,4447,0,5934,Normal
2,170,34,17181,0,24147,Normal
0,73,4,4247,0,9208,Normal
1,74,11,5529,0,9211,Normal
0,57,3,3549,0,7220,Normal
0,121,22,13577,0,16178,Normal
0,81,9,6374,0,10649,Normal
0,97,21,7367,0,14002,Normal
0,269,48,203589,0,31173,Normal
0,119,29,27132,0,15368,Normal
1,46,5,7640,0,4001,Normal
2,59,21,9238,0,7690,Normal
0,81,17,6717,0,11074,Normal
0,32,16,11927,0,4405,Normal
1,85,23,23338,0,12479,Normal
1,198,22,168606,0,18953,Normal
0,72,12,4860,0,9817,Normal
1,34,39,6478,0,7404,Normal
2,96,30,9616,0,14796,Normal
0,87,17,20185,0,11262,Normal
0,60,50,9690,0,10297,Normal
1,39,22,9480,0,6852,Normal
